Image,Label
/home/bruno/Desktop/ML_EX2/Data/train/2/0816.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1285.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0132.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1266.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0413.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1438.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0193.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1059.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1079.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0553.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0797.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0005.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1163.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0684.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0052.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0419.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0938.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0425.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1126.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0561.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0466.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0365.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1465.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0259.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0274.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1280.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0287.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1068.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0487.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1375.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0822.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0486.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1406.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0277.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0877.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0475.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0430.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0502.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1395.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1230.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0058.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0530.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0992.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0485.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1226.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0185.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0780.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1364.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1470.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0437.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0096.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0559.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0480.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0764.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0314.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1366.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1104.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0597.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0037.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1119.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0164.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0043.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1228.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1255.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0713.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0034.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1064.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0065.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0341.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0581.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0195.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0300.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0551.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0817.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0450.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1353.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0035.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1443.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1140.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0744.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0961.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0493.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0935.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0262.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0310.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1461.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0697.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1203.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0628.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1425.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0968.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0110.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0805.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1455.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0333.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0649.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1263.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1264.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1358.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0916.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0168.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0549.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0347.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0141.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0741.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0461.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0129.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0897.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0214.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0261.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0067.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0391.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0324.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0883.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1205.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0653.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1247.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1354.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0230.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0291.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0405.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0100.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0200.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1350.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1187.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0753.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1179.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1389.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1250.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0860.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0006.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0053.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0171.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0509.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1075.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1021.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0905.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0238.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1093.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0501.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1498.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0301.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1066.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1151.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1033.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0231.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1309.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0312.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0948.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0250.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0846.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0952.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0924.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1462.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0471.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1407.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1210.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0382.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0375.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0517.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0417.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0660.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0693.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0982.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0360.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0871.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1489.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0602.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1402.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1199.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1083.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1394.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1009.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0182.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1092.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0062.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1141.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0907.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0040.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0240.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1481.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0175.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0934.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0127.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1128.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1308.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0523.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0962.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0558.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0490.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0369.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0364.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0928.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0528.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0618.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0812.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1174.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0319.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0926.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0895.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0906.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0704.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1069.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0539.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0421.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0381.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0604.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1112.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1108.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1410.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0013.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0774.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1283.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0265.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0847.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0306.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0099.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0332.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0890.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0474.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1287.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0586.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1426.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0114.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0669.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0030.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0580.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0770.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1368.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0393.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0698.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0814.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0570.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0448.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0840.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0166.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0318.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1175.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1135.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0999.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0794.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0446.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0748.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0795.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1488.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0229.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1446.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0927.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0578.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0536.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1242.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1197.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0719.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0252.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1123.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0672.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0759.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0023.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0633.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0659.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0271.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0094.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1349.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0085.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0316.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0607.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1224.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1344.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0418.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1121.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1042.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1195.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0198.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0529.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0311.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1337.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0086.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1313.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0180.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0292.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0357.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0742.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1091.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1429.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1221.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1244.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1071.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0177.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1054.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0778.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1272.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1182.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1047.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0639.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0078.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0054.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1296.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1218.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0453.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0769.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0540.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0765.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0775.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1216.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1060.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0460.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1496.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0914.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0329.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1223.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0366.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1160.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1494.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0144.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1320.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0859.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0599.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0737.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0339.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0514.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1299.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1235.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0646.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1487.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0853.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0534.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0857.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0283.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1048.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1014.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0678.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1131.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1110.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1031.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0068.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1229.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0983.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1154.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0572.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1139.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0139.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0752.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0970.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0793.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1333.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0161.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0097.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1478.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0226.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0056.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1136.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0041.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0818.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0113.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1434.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0051.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1172.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1232.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1209.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0800.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1475.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1080.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1012.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0208.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0028.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0234.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1335.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0664.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1392.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/1315.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0785.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0176.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0550.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0959.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0088.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0522.png,2
/home/bruno/Desktop/ML_EX2/Data/train/2/0691.png,2
